month,height,median,mean,std,count,min,max,variable,tower
8,002m,986.0,985.9478432617736,2.8987606222115376,17806,970.5999755859375,994.0,BarPresMb,TOWD
8,015m,986.0,985.9487500481342,2.897953164659124,17803,970.5999755859375,994.0,BarPresMb,TOWD
9,002m,986.7000122070312,986.6858699927259,3.7539262112520335,17254,970.7000122070312,998.9000244140625,BarPresMb,TOWD
9,015m,986.7000122070312,986.6863346949136,3.754341408972941,17248,970.7000122070312,998.9000244140625,BarPresMb,TOWD
10,002m,987.5999755859375,987.1062583528302,5.159941690870873,17768,965.2000122070312,1001.2999877929688,BarPresMb,TOWD
10,015m,987.5999755859375,987.1053981636062,5.1610840533990805,17765,965.2000122070312,1001.2999877929688,BarPresMb,TOWD
11,002m,990.2999877929688,989.7392977410499,5.485729817766644,17258,967.5,1005.7999877929688,BarPresMb,TOWD
11,015m,990.2999877929688,989.7391400361537,5.486025527908494,17256,967.5,1005.7999877929688,BarPresMb,TOWD
12,002m,988.7999877929688,988.5003388334816,6.0981887176787435,17717,965.2000122070312,1002.7000122070312,BarPresMb,TOWD
12,015m,988.7999877929688,988.5021450117869,6.097534639580047,17717,965.2000122070312,1002.7000122070312,BarPresMb,TOWD
1,010m,985.0999755859375,985.0621405560778,3.3233876628884755,14332,973.0,992.9000244140625,BarPresMb,TOWF
2,010m,985.0999755859375,984.9545128172534,3.3188597615905486,13206,971.0999755859375,993.5999755859375,BarPresMb,TOWF
3,010m,984.5,984.2658964600527,3.2957316471046174,14113,973.2999877929688,993.2999877929688,BarPresMb,TOWF
4,010m,982.7999877929688,982.7754592564539,3.2410483643198877,13370,971.2000122070312,992.2999877929688,BarPresMb,TOWF
5,010m,983.2000122070312,983.5075618223275,2.552948157182248,14332,976.2999877929688,991.5999755859375,BarPresMb,TOWF
6,010m,983.4000244140625,983.6195720525466,2.252451272393353,13896,977.0,988.9000244140625,BarPresMb,TOWF
7,010m,984.0999755859375,983.9972480162024,1.7537254420619353,13977,977.7000122070312,988.9000244140625,BarPresMb,TOWF
8,010m,984.0999755859375,984.0515110274597,1.74569454794848,14287,977.5,988.5999755859375,BarPresMb,TOWF
9,010m,984.5,984.5277804620251,1.9271396420288394,13360,977.5999755859375,991.2000122070312,BarPresMb,TOWF
10,010m,984.5,984.2355393327986,2.720087322101869,9800,974.5999755859375,990.4000244140625,BarPresMb,TOWF
11,010m,985.7999877929688,985.3998147662837,3.1472085004942345,15062,973.2999877929688,994.2999877929688,BarPresMb,TOWF
12,010m,984.7999877929688,984.6943754380027,3.2980537674538732,17034,970.2000122070312,992.5999755859375,BarPresMb,TOWF
1,015m,986.3156127929688,986.2300167068645,7.190827084800819,17690,965.1508178710938,1006.1259765625,BarPresMb,TOWY
2,015m,985.7738647460938,985.8105469961015,6.20673744987707,16128,965.1508178710938,1005.5841064453125,BarPresMb,TOWY
3,015m,985.2997436523438,985.2086570865212,6.4064657174435276,17817,965.1508178710938,1002.6041259765625,BarPresMb,TOWY
4,015m,982.1504516601562,981.8767570044729,5.851658054197841,17192,965.1508178710938,998.8790893554688,BarPresMb,TOWY
5,015m,982.4551391601562,982.2169652005012,4.645292170649717,17782,965.1508178710938,996.5086669921875,BarPresMb,TOWY
6,015m,982.1842651367188,982.199103337747,3.7307131979084622,17280,971.449462890625,991.259765625,BarPresMb,TOWY
7,015m,982.9292602539062,982.9827127919241,3.0008776425557553,17854,972.6347045898438,992.6143188476562,BarPresMb,TOWY
8,015m,983.013916015625,982.9578836502567,2.8629234046072582,17856,967.4874267578125,990.8872680664062,BarPresMb,TOWY
9,015m,983.67431640625,983.6675516398362,3.760931307345791,17234,967.4535522460938,996.0684204101562,BarPresMb,TOWY
10,015m,984.588623046875,984.1373126694166,5.0017639454233365,17777,965.1846923828125,998.3034057617188,BarPresMb,TOWY
11,015m,987.1622314453125,986.5732217988749,5.468836775197141,17276,965.692626953125,1002.875,BarPresMb,TOWY
12,015m,985.6044921875,985.3240460319577,5.995784943759799,17751,965.4894409179688,999.5225219726562,BarPresMb,TOWY
1,015m,28.299999237060547,32.46588382689417,17.21678269865971,17543,4.199999809265137,103.5,Sigma,TOWA
1,030m,19.0,23.168199390328372,15.341387778877422,17594,0.10000000149011612,102.5999984741211,Sigma,TOWA
2,015m,28.200000762939453,32.85981656175825,17.39898706523351,16136,4.099999904632568,103.30000305175781,Sigma,TOWA
2,030m,19.200000762939453,23.76842268554879,15.762298964444874,16135,0.10000000149011612,102.5999984741211,Sigma,TOWA
3,015m,28.700000762939453,32.702913889166354,16.812122260865284,17777,3.9000000953674316,103.5,Sigma,TOWA
3,030m,20.0,23.804222428234333,15.116641307093273,17786,2.200000047683716,101.19999694824219,Sigma,TOWA
4,015m,31.5,35.52337040906462,17.93741528543164,17167,4.5,102.4000015258789,Sigma,TOWA
4,030m,21.600000381469727,25.70840665460015,16.551140603444928,17165,2.200000047683716,102.5999984741211,Sigma,TOWA
5,015m,33.900001525878906,37.96939827754535,18.443713497286115,17633,4.199999809265137,103.30000305175781,Sigma,TOWA
5,030m,23.5,27.579732330732096,17.337835613976623,17634,2.0999999046325684,103.30000305175781,Sigma,TOWA
6,015m,34.5,38.763217721595495,18.961129506927985,17242,4.400000095367432,103.5,Sigma,TOWA
6,030m,24.200000762939453,28.92515369350597,18.023428218984403,17242,1.899999976158142,103.0,Sigma,TOWA
7,015m,36.0,40.17840591499075,19.24530226500384,17565,3.5999999046325684,103.80000305175781,Sigma,TOWA
7,030m,26.399999618530273,31.499840594858245,19.044155927309337,17565,1.7999999523162842,103.69999694824219,Sigma,TOWA
8,015m,34.900001525878906,39.13305246118829,19.410937245325005,17802,3.9000000953674316,103.5,Sigma,TOWA
8,030m,25.299999237060547,30.646275703337285,19.29412904697279,17802,2.0,102.9000015258789,Sigma,TOWA
9,015m,32.29999923706055,37.29147524565464,19.76146654547983,16587,3.9000000953674316,102.5,Sigma,TOWA
9,030m,23.0,28.18080424174353,19.044930805063853,16587,1.7999999523162842,103.19999694824219,Sigma,TOWA
10,015m,33.29999923706055,37.87058179779281,19.53608787658537,17377,4.199999809265137,103.69999694824219,Sigma,TOWA
10,030m,22.299999237060547,26.963802738390562,18.11915070544762,17377,2.200000047683716,103.5,Sigma,TOWA
11,015m,31.200000762939453,35.55628539056043,19.047237369264465,17127,3.0999999046325684,103.19999694824219,Sigma,TOWA
11,030m,20.600000381469727,25.03489024484063,17.293968148705282,17128,2.0999999046325684,102.80000305175781,Sigma,TOWA
12,015m,28.200000762939453,32.77374986344167,17.888926432924784,17238,4.5,102.0,Sigma,TOWA
12,030m,19.5,23.79439647580821,16.122357858999433,17025,0.10000000149011612,101.80000305175781,Sigma,TOWA
1,015m,23.399999618530273,29.41629072216859,17.597078823008808,11571,1.0,103.30000305175781,Sigma,TOWB
1,030m,18.399999618530273,23.560823317309186,16.424730312705027,11660,0.6000000238418579,102.19999694824219,Sigma,TOWB
2,015m,23.799999237060547,29.48270371810531,17.698614039416597,14321,0.10000000149011612,103.0999984741211,Sigma,TOWB
2,030m,18.299999237060547,23.299033037502117,16.182104717290617,16133,0.4000000059604645,102.5999984741211,Sigma,TOWB
3,015m,25.0,30.058587574075528,17.412935685958114,14684,1.0,102.5999984741211,Sigma,TOWB
3,030m,19.5,23.976688729399317,16.005035711786228,14804,0.699999988079071,101.0999984741211,Sigma,TOWB
4,015m,27.0,32.23514877800455,18.077185241576753,17039,1.0,103.5999984741211,Sigma,TOWB
4,030m,21.0,25.80972855831986,17.041283486794732,17094,1.0,103.69999694824219,Sigma,TOWB
5,015m,29.799999237060547,34.893209069049774,18.45520783872893,16095,0.10000000149011612,103.19999694824219,Sigma,TOWB
5,030m,22.5,27.288295697090135,17.483099841436434,16165,0.20000000298023224,103.5,Sigma,TOWB
6,015m,32.0,36.993007892701684,18.576459288743955,16962,0.10000000149011612,103.30000305175781,Sigma,TOWB
6,030m,24.200000762939453,29.186619642170218,17.910053830659976,17152,0.10000000149011612,103.0999984741211,Sigma,TOWB
7,015m,34.900001525878906,40.10112442291401,19.47454561848198,17609,6.800000190734863,103.5,Sigma,TOWB
7,030m,25.899999618530273,31.224109339920815,18.722087742889,17599,0.20000000298023224,103.0,Sigma,TOWB
8,015m,33.79999923706055,39.109822213976116,19.768518836368784,14793,5.5,102.80000305175781,Sigma,TOWB
8,030m,25.899999618530273,31.58953346512945,19.111955527721552,14790,4.599999904632568,103.0999984741211,Sigma,TOWB
9,015m,29.5,35.33455548875059,19.03229818855592,14128,3.4000000953674316,103.80000305175781,Sigma,TOWB
9,030m,20.799999237060547,26.77148317535261,18.256421463015673,14125,0.10000000149011612,102.5999984741211,Sigma,TOWB
10,015m,27.399999618530273,33.196067439460435,18.643734251995472,14825,4.599999904632568,103.0999984741211,Sigma,TOWB
10,030m,19.799999237060547,25.454911628046624,17.94662720192767,14822,0.6000000238418579,103.30000305175781,Sigma,TOWB
11,015m,24.200000762939453,30.295380000013854,18.620386691328967,14329,0.10000000149011612,103.5,Sigma,TOWB
11,030m,18.299999237060547,23.73296120984076,17.455509071417115,14332,0.6000000238418579,103.19999694824219,Sigma,TOWB
12,015m,23.100000381469727,28.700853251421783,18.05465288625994,14767,0.10000000149011612,102.4000015258789,Sigma,TOWB
12,030m,17.600000381469727,22.254189150905486,16.221788540084095,14824,0.4000000059604645,100.80000305175781,Sigma,TOWB
1,015m,25.600000381469727,30.622268624416133,17.33982258825978,17235,0.10000000149011612,102.5999984741211,Sigma,TOWD
1,035m,16.799999237060547,20.55899612614351,14.36117751216221,17313,0.10000000149011612,102.30000305175781,Sigma,TOWD
1,060m,13.399999618530273,16.777961816580863,12.939480648209265,17388,0.10000000149011612,101.5,Sigma,TOWD
2,015m,25.799999237060547,30.726796104668608,17.372897553981606,13752,0.10000000149011612,102.80000305175781,Sigma,TOWD
2,035m,17.5,21.458423655169327,14.878818472227508,15593,0.10000000149011612,103.19999694824219,Sigma,TOWD
2,060m,13.899999618530273,17.754771010031835,13.705400257619322,15678,0.10000000149011612,101.0999984741211,Sigma,TOWD
3,015m,26.399999618530273,31.122741069090885,17.270746702515115,14819,0.10000000149011612,103.19999694824219,Sigma,TOWD
3,035m,18.200000762939453,21.73981732244019,14.495684077149836,17736,0.10000000149011612,102.4000015258789,Sigma,TOWD
3,060m,14.5,17.752435192580748,12.825003435251272,17822,0.10000000149011612,101.0999984741211,Sigma,TOWD
4,015m,27.0,32.2156064676699,18.089728516944646,17198,0.10000000149011612,103.19999694824219,Sigma,TOWD
4,035m,18.700000762939453,22.620296880581066,15.799042352687012,17111,0.10000000149011612,102.30000305175781,Sigma,TOWD
4,060m,15.0,18.862454289215915,14.537013964911718,17227,0.10000000149011612,103.0999984741211,Sigma,TOWD
5,015m,27.799999237060547,32.77550650968651,18.08262305704488,17719,0.10000000149011612,102.69999694824219,Sigma,TOWD
5,035m,18.700000762939453,22.98138379011323,16.417049543870824,17705,0.10000000149011612,102.80000305175781,Sigma,TOWD
5,060m,14.800000190734863,19.194890848278995,15.04521612022802,17772,0.10000000149011612,100.5,Sigma,TOWD
6,015m,28.600000381469727,33.380064184303215,18.246892963776954,17135,0.10000000149011612,103.30000305175781,Sigma,TOWD
6,035m,19.5,24.39247399245152,17.276136428682367,17207,0.10000000149011612,103.4000015258789,Sigma,TOWD
6,060m,15.600000381469727,20.38588256302828,15.933360465492758,17234,0.10000000149011612,102.0999984741211,Sigma,TOWD
7,015m,29.5,34.34310102194659,18.464143015454624,17749,0.10000000149011612,102.5,Sigma,TOWD
7,035m,20.5,25.78318285679962,18.166753059542238,17720,0.10000000149011612,103.19999694824219,Sigma,TOWD
7,060m,16.5,21.75739874818018,16.971473412865958,17753,0.10000000149011612,103.0999984741211,Sigma,TOWD
8,015m,29.100000381469727,33.95925884094461,18.35255600574107,17729,1.600000023841858,103.5,Sigma,TOWD
8,035m,19.799999237060547,25.34506725633946,18.188390901457907,17769,0.10000000149011612,102.69999694824219,Sigma,TOWD
8,060m,15.699999809265137,21.24613378266857,17.112711784425997,17640,0.10000000149011612,102.5999984741211,Sigma,TOWD
9,015m,28.600000381469727,33.15916506163523,17.87661085692502,17223,0.6000000238418579,103.30000305175781,Sigma,TOWD
9,035m,17.600000381469727,22.500173913469528,16.915569910306754,16676,0.10000000149011612,103.0999984741211,Sigma,TOWD
9,060m,13.899999618530273,19.12384288277337,16.087235249619873,17133,0.10000000149011612,102.69999694824219,Sigma,TOWD
10,015m,28.0,33.17811019489941,18.31382681857963,17748,3.0999999046325684,102.80000305175781,Sigma,TOWD
10,035m,17.100000381469727,21.60167601154779,16.296375827848333,17661,0.10000000149011612,103.19999694824219,Sigma,TOWD
10,060m,13.600000381469727,18.21034328740889,15.18086100322544,17770,0.10000000149011612,101.69999694824219,Sigma,TOWD
11,015m,27.5,33.17964889580085,18.965701904553416,17203,3.799999952316284,102.5,Sigma,TOWD
11,035m,16.899999618530273,20.73415289194276,15.400556920533113,17123,0.10000000149011612,103.19999694824219,Sigma,TOWD
11,060m,13.5,17.211673838331237,14.162736903426158,17218,0.10000000149011612,101.5,Sigma,TOWD
12,015m,25.0,30.736000451487403,18.295400678367802,17672,2.0,103.69999694824219,Sigma,TOWD
12,035m,15.800000190734863,19.25936082396771,13.821724399553846,14769,0.10000000149011612,100.0,Sigma,TOWD
12,060m,12.600000381469727,16.174808306078457,12.917898236505032,17736,0.10000000149011612,102.19999694824219,Sigma,TOWD
1,010m,17.200000762939453,20.723992394431153,12.991178388194182,14713,0.699999988079071,102.0,Sigma,TOWF
2,010m,17.0,21.071800829859004,13.722452672863962,13355,0.10000000149011612,101.69999694824219,Sigma,TOWF
3,010m,17.299999237060547,21.002477988752297,13.007580157322366,14649,0.30000001192092896,101.4000015258789,Sigma,TOWF
4,010m,19.0,24.423705198052165,16.201674245152287,13921,2.299999952316284,102.5,Sigma,TOWF
5,010m,19.899999618530273,26.913796589782866,18.75598092113794,14866,3.299999952316284,103.0999984741211,Sigma,TOWF
6,010m,20.399999618530273,27.30447772317709,18.701475234884903,14293,3.0999999046325684,103.0999984741211,Sigma,TOWF
7,010m,21.100000381469727,27.63167152985812,18.800938891246687,14723,3.5999999046325684,103.4000015258789,Sigma,TOWF
8,010m,22.399999618530273,28.60401209033625,19.04331566790463,14880,3.5999999046325684,103.0,Sigma,TOWF
9,010m,19.100000381469727,25.687789517080933,18.186461700587635,14291,3.4000000953674316,102.0,Sigma,TOWF
10,010m,19.0,25.25856398510339,17.211490574766483,11128,0.10000000149011612,103.5,Sigma,TOWF
11,010m,17.899999618530273,22.55191247217875,15.141441931229485,17229,2.799999952316284,103.0,Sigma,TOWF
12,010m,16.399999618530273,20.072846966238178,13.078557334139905,17696,2.799999952316284,101.4000015258789,Sigma,TOWF
1,025m,11.5,14.641527337237175,11.286032660295817,17704,1.399999976158142,103.5999984741211,Sigma,TOWS
2,025m,12.0,15.206977178294538,11.628724281275321,16167,0.10000000149011612,101.0999984741211,Sigma,TOWS
3,025m,12.800000190734863,15.896220708275719,11.859641742623598,17834,1.100000023841858,102.4000015258789,Sigma,TOWS
4,025m,13.399999618530273,16.93541701979029,12.968385711010619,17277,1.600000023841858,103.19999694824219,Sigma,TOWS
5,025m,13.899999618530273,18.07157747421521,14.023100123511602,17845,1.2000000476837158,100.19999694824219,Sigma,TOWS
6,025m,14.699999809265137,19.09628965323875,14.669316070354554,17276,1.2999999523162842,101.5999984741211,Sigma,TOWS
7,025m,15.300000190734863,20.132627097943338,15.363343363977435,17841,1.100000023841858,100.9000015258789,Sigma,TOWS
8,025m,14.899999618530273,20.16551087031764,15.921645666018023,17852,1.5,102.69999694824219,Sigma,TOWS
9,025m,12.300000190734863,17.451924301475636,14.852277990637528,17279,1.2999999523162842,100.69999694824219,Sigma,TOWS
10,025m,11.800000190734863,16.427996861308298,14.163735815549414,17852,1.2999999523162842,102.69999694824219,Sigma,TOWS
11,025m,10.800000190734863,15.073186688588773,13.143032010086582,17275,1.2000000476837158,103.0,Sigma,TOWS
12,025m,11.100000381469727,14.180243368805526,11.29856509007389,17751,0.10000000149011612,102.5,Sigma,TOWS
1,015m,16.399999618530273,22.20516343007773,15.679612157911022,17837,0.10000000149011612,103.0999984741211,Sigma,TOWY
1,033m,13.899999618530273,19.140901192490336,14.44300004523293,17843,0.10000000149011612,102.0999984741211,Sigma,TOWY
2,015m,16.600000381469727,22.55413937688069,15.82395209866533,16186,0.10000000149011612,102.4000015258789,Sigma,TOWY
2,033m,14.300000190734863,19.46707664220024,14.565126903158317,16180,0.10000000149011612,102.4000015258789,Sigma,TOWY
3,015m,17.700000762939453,24.203152880103943,16.83568049777053,17825,0.10000000149011612,102.5999984741211,Sigma,TOWY
3,033m,15.25,20.938004952777543,15.524764294461063,17774,0.10000000149011612,103.0999984741211,Sigma,TOWY
4,015m,18.0,24.47987031867674,16.914946088838338,17273,0.10000000149011612,103.9000015258789,Sigma,TOWY
4,033m,15.699999809265137,21.623010538795462,16.0650895891242,17266,0.10000000149011612,102.9000015258789,Sigma,TOWY
5,015m,18.299999237060547,24.248237407014408,16.23937824783002,17843,1.7000000476837158,103.30000305175781,Sigma,TOWY
5,033m,16.299999237060547,22.48404707857679,16.36593998177525,17840,0.20000000298023224,102.9000015258789,Sigma,TOWY
6,015m,19.200000762939453,24.808178509372578,15.82369478875094,17277,5.0,102.19999694824219,Sigma,TOWY
6,033m,17.100000381469727,22.980366966614962,15.929258535195135,17277,4.400000095367432,102.30000305175781,Sigma,TOWY
7,015m,20.399999618530273,25.830758456956264,16.02004482074034,17852,4.599999904632568,101.69999694824219,Sigma,TOWY
7,033m,18.200000762939453,23.943171633149966,16.26545124149171,17852,3.299999952316284,102.0,Sigma,TOWY
8,015m,20.5,26.077009305666948,16.483334641954947,17842,3.799999952316284,102.9000015258789,Sigma,TOWY
8,033m,18.299999237060547,24.272005826991442,16.824316109736085,17843,3.5,102.4000015258789,Sigma,TOWY
9,015m,17.899999618530273,23.7630302354089,15.971418067956716,17233,0.30000001192092896,102.5999984741211,Sigma,TOWY
9,033m,15.550000190734863,21.689201574280187,16.158351922612525,17234,3.4000000953674316,102.80000305175781,Sigma,TOWY
10,015m,17.399999618530273,23.64063113898525,16.82084805866729,17841,0.10000000149011612,102.19999694824219,Sigma,TOWY
10,033m,15.199999809265137,21.584704231212445,16.64511565049574,17835,0.10000000149011612,102.5,Sigma,TOWY
11,015m,16.799999237060547,22.916759770703926,16.65690897588939,17184,0.10000000149011612,103.0,Sigma,TOWY
11,033m,14.300000190734863,20.16849370401848,15.912805241162287,17241,0.10000000149011612,101.9000015258789,Sigma,TOWY
12,015m,15.800000190734863,21.549167137153628,15.854219270100963,17770,0.10000000149011612,103.0,Sigma,TOWY
12,033m,13.600000381469727,18.75698900090174,14.557211074839417,17828,0.10000000149011612,102.4000015258789,Sigma,TOWY
1,015m,16.200000762939453,15.911975603790191,6.149275680722109,17544,2.0,40.599998474121094,SigPhi,TOWA
1,030m,13.399999618530273,13.45244672019294,6.500254025496776,17595,1.399999976158142,43.29999923706055,SigPhi,TOWA
2,015m,16.399999618530273,16.20457982230169,5.99203029286971,16136,1.600000023841858,41.400001525878906,SigPhi,TOWA
2,030m,13.600000381469727,13.680008679102025,6.4607694104460425,16137,1.2999999523162842,44.70000076293945,SigPhi,TOWA
3,015m,16.899999618530273,16.603065763475012,5.8949281540796665,17777,2.200000047683716,40.400001525878906,SigPhi,TOWA
3,030m,14.199999809265137,14.18313279787591,6.494462676189909,17786,0.20000000298023224,41.79999923706055,SigPhi,TOWA
4,015m,17.600000381469727,17.002126176008538,6.457789849818034,17167,1.2999999523162842,43.0,SigPhi,TOWA
4,030m,14.800000190734863,14.55561833468593,7.081315265144943,17167,1.2000000476837158,43.400001525878906,SigPhi,TOWA
5,015m,18.0,17.486060230810253,6.9008264829085295,17633,0.8999999761581421,39.70000076293945,SigPhi,TOWA
5,030m,14.800000190734863,14.853309138825955,7.502254531790133,17633,1.2999999523162842,41.900001525878906,SigPhi,TOWA
6,015m,18.0,17.79118482959953,6.8427088476549125,17243,2.200000047683716,40.79999923706055,SigPhi,TOWA
6,030m,14.899999618530273,15.32619461920471,7.5672218292032065,17244,1.2000000476837158,43.0,SigPhi,TOWA
7,015m,17.799999237060547,17.6889167218771,7.056992707798058,17567,2.5999999046325684,41.29999923706055,SigPhi,TOWA
7,030m,14.899999618530273,15.622257643421312,7.708086858411543,17567,1.399999976158142,43.70000076293945,SigPhi,TOWA
8,015m,17.0,17.167767668383775,7.209892709257353,17802,2.5,42.79999923706055,SigPhi,TOWA
8,030m,14.100000381469727,15.163593974498909,7.98411479953748,17802,1.2000000476837158,45.79999923706055,SigPhi,TOWA
9,015m,16.399999618530273,16.49212450835596,7.231807206465556,16545,1.7999999523162842,46.0,SigPhi,TOWA
9,030m,13.600000381469727,14.399879163820199,7.971998047558839,16551,1.2999999523162842,45.099998474121094,SigPhi,TOWA
10,015m,16.700000762939453,16.5550060394038,7.194824935731926,17389,1.7999999523162842,40.20000076293945,SigPhi,TOWA
10,030m,13.5,14.113882337940165,7.805819068928129,17389,1.399999976158142,45.0,SigPhi,TOWA
11,015m,15.800000190734863,15.716329033358502,6.920133822957088,17129,1.2999999523162842,41.099998474121094,SigPhi,TOWA
11,030m,13.0,13.421750042579907,7.434557825583185,17131,0.699999988079071,43.5,SigPhi,TOWA
12,015m,15.5,15.288314245261073,6.289440804084181,17286,0.8999999761581421,40.29999923706055,SigPhi,TOWA
12,030m,13.0,13.096647720099062,6.551342747632045,17063,0.20000000298023224,44.099998474121094,SigPhi,TOWA
1,015m,13.300000190734863,13.284846090139041,5.6255458617351914,8869,0.10000000149011612,40.5,SigPhi,TOWB
1,030m,11.399999618530273,12.227163136197627,6.175138519443193,8876,0.10000000149011612,44.099998474121094,SigPhi,TOWB
2,015m,13.5,13.636161841262954,5.328077240611772,13470,1.0,39.5,SigPhi,TOWB
2,030m,11.699999809265137,12.449825656402755,5.950612366284455,13479,0.10000000149011612,45.29999923706055,SigPhi,TOWB
3,015m,13.899999618530273,13.762180461876683,5.422211511273795,11814,1.899999976158142,38.20000076293945,SigPhi,TOWB
3,030m,12.199999809265137,12.83051349631966,6.188546297367951,11821,0.10000000149011612,45.599998474121094,SigPhi,TOWB
4,015m,14.800000190734863,14.716601075250043,5.887447997730908,14228,2.0999999046325684,42.29999923706055,SigPhi,TOWB
4,030m,12.899999618530273,13.647469778025995,6.712751011691048,14228,0.10000000149011612,43.20000076293945,SigPhi,TOWB
5,015m,15.800000190734863,15.998385388374762,5.830222717100447,13192,1.0,40.5,SigPhi,TOWB
5,030m,14.0,14.862295331152154,6.99275497261986,13192,1.5,43.099998474121094,SigPhi,TOWB
6,015m,16.5,16.68494870194249,5.578556392523426,14424,2.0999999046325684,40.29999923706055,SigPhi,TOWB
6,030m,14.699999809265137,15.540070032789593,6.768164580838502,14280,2.4000000953674316,42.29999923706055,SigPhi,TOWB
7,015m,16.700000762939453,17.150516869520803,5.723236387981273,17606,0.20000000298023224,40.29999923706055,SigPhi,TOWB
7,030m,14.699999809265137,15.6378671183578,6.939468834785313,14675,1.7000000476837158,46.400001525878906,SigPhi,TOWB
8,015m,15.899999618530273,16.58497735371366,5.75151590941012,14791,0.699999988079071,39.400001525878906,SigPhi,TOWB
8,030m,14.600000381469727,15.910607809614566,7.108135146946107,14791,2.0,43.29999923706055,SigPhi,TOWB
9,015m,15.0,15.61645435769973,5.963677681199744,14130,0.4000000059604645,39.20000076293945,SigPhi,TOWB
9,030m,12.5,14.130146639375857,7.381804630221091,12343,1.5,44.599998474121094,SigPhi,TOWB
10,015m,14.0,14.625853463386077,6.138203169062602,14822,1.2000000476837158,40.70000076293945,SigPhi,TOWB
10,030m,11.600000381469727,13.108622319331827,7.317484249005815,14822,0.10000000149011612,45.0,SigPhi,TOWB
11,015m,12.399999618530273,12.764525360791115,6.007103415573463,14337,0.4000000059604645,39.900001525878906,SigPhi,TOWB
11,030m,10.5,11.558354830053696,6.775843303191617,14345,0.10000000149011612,44.400001525878906,SigPhi,TOWB
12,015m,12.300000190734863,12.413618493695903,5.420860328494447,14752,0.30000001192092896,42.099998474121094,SigPhi,TOWB
12,030m,10.5,11.120875991431303,5.835240467782592,14749,0.10000000149011612,43.599998474121094,SigPhi,TOWB
1,015m,14.699999809265137,14.70295563559839,6.176149799949036,17289,0.10000000149011612,40.79999923706055,SigPhi,TOWD
1,060m,9.0,10.225545498142115,6.442486881597622,17232,1.0,49.099998474121094,SigPhi,TOWD
2,015m,14.899999618530273,14.976380746644173,6.122034521874131,13815,0.800000011920929,43.400001525878906,SigPhi,TOWD
2,060m,9.199999809265137,10.566986066997744,6.40647372670076,13776,0.5,45.400001525878906,SigPhi,TOWD
3,015m,15.600000381469727,15.320040383569966,5.99334541691685,14860,0.5,43.0,SigPhi,TOWD
3,060m,9.899999618530273,11.098698234913497,6.599076357810371,14826,0.6000000238418579,42.400001525878906,SigPhi,TOWD
4,015m,15.300000190734863,14.995359900639391,6.412559222875417,17241,0.20000000298023224,38.5,SigPhi,TOWD
4,060m,10.0,11.349622445726304,7.188692505903795,17216,0.4000000059604645,46.20000076293945,SigPhi,TOWD
5,015m,15.5,15.05683109816808,7.0527759907118135,17779,0.30000001192092896,41.70000076293945,SigPhi,TOWD
5,060m,9.699999809265137,11.450354772048355,7.708743379642999,17758,0.10000000149011612,44.0,SigPhi,TOWD
6,015m,15.800000190734863,15.465771771558723,7.232586865409026,17246,0.4000000059604645,40.0,SigPhi,TOWD
6,060m,9.600000381469727,11.804518004891904,8.04866351208968,17220,0.5,45.5,SigPhi,TOWD
7,015m,15.5,15.43662856306778,7.6067245638647245,17844,0.5,44.599998474121094,SigPhi,TOWD
7,060m,9.800000190734863,12.267182663223574,8.543457218564294,17765,0.10000000149011612,48.70000076293945,SigPhi,TOWD
8,015m,15.0,15.370532402580647,7.5778398455918365,17806,1.5,49.900001525878906,SigPhi,TOWD
8,060m,9.300000190734863,12.15331745273149,8.737324134040248,17634,0.10000000149011612,56.400001525878906,SigPhi,TOWD
9,015m,14.800000190734863,15.023794628261802,7.485642901756733,17256,1.2000000476837158,42.900001525878906,SigPhi,TOWD
9,060m,8.600000381469727,11.173043779326099,8.20098882512835,17176,0.4000000059604645,48.900001525878906,SigPhi,TOWD
10,015m,14.300000190734863,14.60485994171308,7.191276519447234,17778,0.10000000149011612,44.29999923706055,SigPhi,TOWD
10,060m,8.399999618530273,10.861923838095537,8.021330077710639,17725,0.5,46.099998474121094,SigPhi,TOWD
11,015m,13.5,13.950182895031789,6.743358624754492,17223,0.699999988079071,39.20000076293945,SigPhi,TOWD
11,060m,8.550000190734863,10.195287622667239,7.273400671235685,17210,0.20000000298023224,49.5,SigPhi,TOWD
12,015m,13.300000190734863,13.530828805482802,6.2411961014420045,17688,0.8999999761581421,41.29999923706055,SigPhi,TOWD
12,060m,8.100000381469727,9.491175808645933,6.391744012795448,17690,0.20000000298023224,47.599998474121094,SigPhi,TOWD
1,010m,10.699999809265137,11.628503437855068,5.227531691752242,14707,1.399999976158142,36.900001525878906,SigPhi,TOWF
2,010m,10.600000381469727,11.654690921221134,5.184711150434266,13249,1.2999999523162842,36.400001525878906,SigPhi,TOWF
3,010m,10.800000190734863,11.737664644257539,4.997300272843292,14653,1.7000000476837158,36.0,SigPhi,TOWF
4,010m,11.600000381469727,13.334746068120474,6.645893650926455,13921,1.2000000476837158,39.79999923706055,SigPhi,TOWF
5,010m,12.300000190734863,14.504170875384116,7.599605535478303,14865,1.600000023841858,39.79999923706055,SigPhi,TOWF
6,010m,12.5,14.490008400846456,7.241804761327495,14292,2.299999952316284,40.900001525878906,SigPhi,TOWF
7,010m,12.100000381469727,14.233757439373504,7.370253373531337,14776,2.4000000953674316,39.29999923706055,SigPhi,TOWF
