year,height,median,mean,std,count,min,max,variable,tower
2021,010m,6.800000190734863,7.811555507915528,3.8225783955368233,34979,0.699999988079071,41.900001525878906,PkWSpdMph,TOWF
2022,010m,6.599999904632568,7.462164207365561,3.9026018414696795,34433,0.0,41.400001525878906,PkWSpdMph,TOWF
2017,025m,10.0,11.186454469302433,6.53098991282463,35030,0.30000001192092896,61.0,PkWSpdMph,TOWS
2018,025m,9.600000381469727,10.835011710142187,6.106513955235425,35014,0.5,56.0,PkWSpdMph,TOWS
2019,025m,9.600000381469727,10.857799454488712,6.401817251285303,34964,0.4000000059604645,60.29999923706055,PkWSpdMph,TOWS
2020,025m,9.699999809265137,11.030666136660138,6.228736015514821,35068,0.20000000298023224,60.599998474121094,PkWSpdMph,TOWS
2021,025m,9.5,10.485038333333408,5.952463321757887,34956,0.4000000059604645,57.099998474121094,PkWSpdMph,TOWS
2022,025m,10.199999809265137,11.386713448987553,6.514822871846139,34915,0.30000001192092896,74.19999694824219,PkWSpdMph,TOWS
2017,015m,7.099999904632568,8.264304068500579,5.563693244163592,35018,0.0,47.900001525878906,PkWSpdMph,TOWY
2017,033m,7.800000190734863,8.906676181381103,5.970560236536161,35020,0.0,49.70000076293945,PkWSpdMph,TOWY
2018,015m,7.099999904632568,8.122669520652098,5.194989259564202,35025,0.0,45.29999923706055,PkWSpdMph,TOWY
2018,033m,7.800000190734863,8.73145451306587,5.573658021585984,35022,0.0,50.79999923706055,PkWSpdMph,TOWY
2019,015m,6.900000095367432,8.096413044004917,5.517650516590578,34960,0.0,44.400001525878906,PkWSpdMph,TOWY
2019,033m,7.599999904632568,8.696570069318618,5.914574141708773,34957,0.0,48.5,PkWSpdMph,TOWY
2020,015m,7.099999904632568,8.166757773438272,5.325692435732131,35124,0.0,50.79999923706055,PkWSpdMph,TOWY
2020,033m,7.800000190734863,8.83646613215289,5.7685940845928805,35123,0.0,62.5,PkWSpdMph,TOWY
2021,015m,6.900000095367432,7.731667903741233,5.066025110003996,34966,0.0,42.599998474121094,PkWSpdMph,TOWY
2021,033m,7.599999904632568,8.366435003304506,5.505627712359513,34965,0.0,45.099998474121094,PkWSpdMph,TOWY
2022,015m,7.300000190734863,8.349493964475661,5.697651400137097,34879,0.0,52.900001525878906,PkWSpdMph,TOWY
2022,033m,8.0,9.091607871337189,6.117525320374133,35009,0.0,53.400001525878906,PkWSpdMph,TOWY
2017,015m,-0.07000000029802322,-0.07779878935330038,0.23194047018754368,34899,-1.4600000381469727,1.399999976158142,VSSpdMph,TOWA
2017,030m,0.0,0.0013139740143035073,0.2885532814658064,34955,-1.7200000286102295,2.4000000953674316,VSSpdMph,TOWA
2018,015m,-0.05999999865889549,-0.06779086791981205,0.2251063096218628,34869,-1.350000023841858,1.4299999475479126,VSSpdMph,TOWA
2018,030m,0.009999999776482582,0.0032854452389301644,0.28560846807054446,34872,-1.5800000429153442,2.509999990463257,VSSpdMph,TOWA
2019,015m,-0.05000000074505806,-0.06227217949004402,0.2252312589938054,34852,-1.5800000429153442,1.3799999952316284,VSSpdMph,TOWA
2019,030m,0.019999999552965164,0.015349317425431391,0.2916885804538942,34868,-1.9600000381469727,1.9600000381469727,VSSpdMph,TOWA
2020,015m,-0.05999999865889549,-0.06777310190003896,0.22841771026276306,34694,-1.6200000047683716,1.4800000190734863,VSSpdMph,TOWA
2020,030m,0.019999999552965164,0.009092376377508163,0.289412734942206,34695,-2.4800000190734863,2.880000114440918,VSSpdMph,TOWA
2021,015m,-0.03999999910593033,-0.060622652443984244,0.22389250418808868,34610,-1.5099999904632568,2.180000066757202,VSSpdMph,TOWA
2021,030m,0.019999999552965164,0.018325051918949977,0.278337394650622,34616,-2.1500000953674316,2.5,VSSpdMph,TOWA
2022,015m,-0.029999999329447746,-0.06520993317524999,0.23982008109647437,33344,-3.0,1.899999976158142,VSSpdMph,TOWA
2022,030m,0.019999999552965164,0.016694750754142118,0.3186210769386878,29910,-2.5999999046325684,2.9700000286102295,VSSpdMph,TOWA
2017,015m,0.009999999776482582,-0.01758440405144608,0.16820752184131157,14721,-1.100000023841858,1.25,VSSpdMph,TOWB
2017,030m,-0.05999999865889549,-0.14219761947760662,0.23046374016725318,9888,-1.6399999856948853,1.2200000286102295,VSSpdMph,TOWB
2018,015m,0.009999999776482582,-0.0057907754120628185,0.17375848591478732,30331,-2.1500000953674316,1.690000057220459,VSSpdMph,TOWB
2018,030m,-0.07999999821186066,-0.15705086729931403,0.2641922535532131,28422,-2.4700000286102295,1.600000023841858,VSSpdMph,TOWB
2019,015m,0.009999999776482582,-0.003395311508590356,0.17643006425478008,34851,-1.2799999713897705,2.9700000286102295,VSSpdMph,TOWB
2019,030m,-0.05999999865889549,-0.1464568375063731,0.2511536941123719,34822,-2.569999933242798,1.2999999523162842,VSSpdMph,TOWB
2020,015m,0.009999999776482582,-0.014755739089722084,0.17730015117571438,31974,-1.309999942779541,1.0700000524520874,VSSpdMph,TOWB
2020,030m,-0.07000000029802322,-0.15630387168200777,0.2658636656303197,31974,-1.8700000047683716,1.0399999618530273,VSSpdMph,TOWB
2021,015m,0.019999999552965164,0.01713722991754728,0.1803810330352958,31480,-1.3300000429153442,2.7799999713897705,VSSpdMph,TOWB
2021,030m,-0.03999999910593033,-0.12976969495863006,0.2565901577859652,31480,-1.909999966621399,1.2799999713897705,VSSpdMph,TOWB
2022,015m,0.019999999552965164,0.0025352420095870387,0.19854964833178498,22984,-1.8700000047683716,2.2100000381469727,VSSpdMph,TOWB
2022,030m,-0.05999999865889549,-0.14063038375328477,0.2736696350142414,22986,-1.8799999952316284,1.309999942779541,VSSpdMph,TOWB
2017,015m,-0.022369999438524246,-0.06787629745912321,0.2182940588978938,35004,-2.304110050201416,1.2303500175476074,VSSpdMph,TOWD
2017,060m,-0.022369999438524246,-0.08356568690505957,0.37093195163548826,34994,-2.9304699897766113,2.997580051422119,VSSpdMph,TOWD
2018,015m,-0.022369999438524246,-0.07820833743974981,0.2144244708256792,34981,-1.7448599338531494,1.3198299407958984,VSSpdMph,TOWD
2018,060m,-0.022369999438524246,-0.06973231250316096,0.34881177178619777,35001,-2.908099889755249,2.4159600734710693,VSSpdMph,TOWD
2019,015m,-0.022369999438524246,-0.06984139642679296,0.21793815254967044,34881,-2.6172900199890137,1.275089979171753,VSSpdMph,TOWD
2019,060m,-0.022369999438524246,-0.06694214656651593,0.3698025473252962,34917,-2.975210189819336,2.483070135116577,VSSpdMph,TOWD
2020,015m,0.0,-0.07593904104531121,0.20868021364785785,34676,-1.83433997631073,1.1632399559020996,VSSpdMph,TOWD
2020,060m,0.0,-0.05404818349972289,0.359951427933572,34631,-2.8633599281311035,2.908099889755249,VSSpdMph,TOWD
2021,015m,0.0,-0.06548837360196282,0.20625145882900614,34956,-2.125149965286255,2.058040142059326,VSSpdMph,TOWD
2021,060m,0.0,-0.061267604585449706,0.3703063442826603,34039,-2.908099889755249,2.9528400897979736,VSSpdMph,TOWD
2022,015m,-0.022369999438524246,-0.07702602645508155,0.20117700102976993,3226,-1.0513900518417358,1.0066499710083008,VSSpdMph,TOWD
2022,060m,0.0,-0.0663422640361436,0.3426198892044253,3176,-2.550179958343506,1.968559980392456,VSSpdMph,TOWD
2018,010m,-0.10000000149011612,-0.06842716383622575,0.3952916483459035,5684,-1.75,2.7100000381469727,VSSpdMph,TOWF
2019,010m,-0.05000000074505806,0.04086742014694972,0.47663032360577534,34862,-1.9800000190734863,2.869999885559082,VSSpdMph,TOWF
2020,010m,-0.029999999329447746,0.03961217271539312,0.44680567094901824,33649,-1.899999976158142,3.0,VSSpdMph,TOWF
2021,010m,-0.009999999776482582,0.06435845317134845,0.5112746475122124,34939,-2.4200000762939453,2.990000009536743,VSSpdMph,TOWF
2022,010m,0.1599999964237213,0.19395553785577196,0.6416052145360875,15429,-2.990000009536743,3.0,VSSpdMph,TOWF
2017,025m,0.014999999664723873,0.062271571826262216,0.4134227101288196,35011,-2.313999891281128,2.3580000400543213,VSSpdMph,TOWS
2018,025m,0.013000000268220901,0.06484048913159515,0.42581726725344143,35007,-1.9700000286102295,2.884999990463257,VSSpdMph,TOWS
2019,025m,0.007000000216066837,0.07222259722083825,0.4400282050555065,34960,-2.0339999198913574,2.752000093460083,VSSpdMph,TOWS
2020,025m,0.007000000216066837,0.0655349341333977,0.4333324908528831,35066,-1.4129999876022339,2.740999937057495,VSSpdMph,TOWS
2021,025m,0.00800000037997961,0.05122714779254387,0.40603192027718404,34964,-1.6970000267028809,2.890000104904175,VSSpdMph,TOWS
2022,025m,0.006000000052154064,0.052722936741071286,0.41658004646587654,34909,-2.059999942779541,2.6389999389648438,VSSpdMph,TOWS
2017,015m,-0.05000000074505806,-0.09317225619264832,0.2341579815961909,35035,-1.25,0.7699999809265137,VSSpdMph,TOWY
2017,033m,-0.007000000216066837,-0.03952594009069883,0.2964731087937215,35023,-2.114000082015991,2.196000099182129,VSSpdMph,TOWY
2018,015m,-0.05999999865889549,-0.10696896952605942,0.23029456728719003,34998,-1.590000033378601,0.800000011920929,VSSpdMph,TOWY
2018,033m,-0.00800000037997961,-0.03990203082147291,0.295958141190363,35011,-2.1610000133514404,1.8519999980926514,VSSpdMph,TOWY
2019,015m,-0.05000000074505806,-0.09826504905592172,0.23244567449961295,34952,-1.440000057220459,1.0199999809265137,VSSpdMph,TOWY
2019,033m,-0.003000000026077032,-0.035683757195954985,0.3012920191867327,34951,-2.007999897003174,2.4769999980926514,VSSpdMph,TOWY
2020,015m,-0.05999999865889549,-0.10949943006219093,0.2355734469005869,35100,-1.6299999952316284,0.8799999952316284,VSSpdMph,TOWY
2020,033m,-0.012000000104308128,-0.04426855515219682,0.2899601677556603,35125,-2.2939999103546143,1.8309999704360962,VSSpdMph,TOWY
2021,015m,-0.07000000029802322,-0.10963921929877161,0.22815379510578776,34952,-1.6399999856948853,1.0,VSSpdMph,TOWY
2021,033m,-0.010999999940395355,-0.03620664559465315,0.2964793256749644,34910,-2.2780001163482666,1.9620000123977661,VSSpdMph,TOWY
2022,015m,-0.11999999731779099,-0.15162408372374175,0.2680693255507794,34795,-1.9199999570846558,2.7300000190734863,VSSpdMph,TOWY
2022,033m,-0.03700000047683716,-0.07927170768812285,0.3355366061206597,34861,-2.569000005722046,1.8580000400543213,VSSpdMph,TOWY
2017,015m,986.7000122070312,986.5374838399518,5.697966647206539,34799,965.2000122070312,1008.7000122070312,BarPresMb,TOWA
2018,015m,987.0999755859375,987.2448023158629,5.618930654791543,33313,965.2000122070312,1005.4000244140625,BarPresMb,TOWA
2019,015m,986.4000244140625,986.623835758497,5.342906917344902,34591,965.2000122070312,1007.7999877929688,BarPresMb,TOWA
2020,015m,986.7000122070312,987.0207345286867,5.536858055643766,34440,965.2000122070312,1005.5,BarPresMb,TOWA
2021,015m,987.0999755859375,987.0677019599073,5.089475369667569,34485,966.0,1003.2000122070312,BarPresMb,TOWA
2022,015m,987.2000122070312,987.1821788934416,5.217199196900574,34302,967.5999755859375,1002.2999877929688,BarPresMb,TOWA
2017,015m,987.0999755859375,987.0842196531682,5.778549601661776,34841,965.2999877929688,1010.0999755859375,BarPresMb,TOWB
2018,015m,987.7999877929688,988.2187900079713,5.834073811945073,34896,965.2000122070312,1006.5,BarPresMb,TOWB
2019,015m,989.0999755859375,989.4161480405207,5.491480369617299,34933,965.4000244140625,1011.2000122070312,BarPresMb,TOWB
2020,015m,989.2999877929688,989.734293567536,5.7416620923811115,34651,965.5,1008.4000244140625,BarPresMb,TOWB
2021,015m,989.7999877929688,989.8193849912034,5.2273980243246685,35012,968.7999877929688,1006.2999877929688,BarPresMb,TOWB
2022,015m,988.5999755859375,988.7980801809053,5.099838906978455,29483,969.7000122070312,1005.5,BarPresMb,TOWB
2017,002m,987.0999755859375,987.084443081178,5.778482035899668,34840,965.2999877929688,1010.0999755859375,BarPresMb,TOWD
2017,015m,987.0999755859375,987.0842196531682,5.778549601661776,34841,965.2999877929688,1010.0999755859375,BarPresMb,TOWD
2018,002m,987.5,987.74618976934,5.70185742946637,34893,965.2000122070312,1006.5,BarPresMb,TOWD
2018,015m,987.5,987.7469882816281,5.702790635291088,34864,965.2000122070312,1006.5,BarPresMb,TOWD
2019,002m,986.5,986.8285567459227,5.464570971509499,34927,965.2000122070312,1008.5999755859375,BarPresMb,TOWD
2019,015m,986.5,986.8297938588286,5.464637621795766,34920,965.2000122070312,1008.5999755859375,BarPresMb,TOWD
2020,002m,986.7000122070312,987.1745945699996,5.665337377782641,34587,965.2000122070312,1005.7999877929688,BarPresMb,TOWD
2020,015m,986.7000122070312,987.1742628196133,5.665377098193902,34588,965.2000122070312,1005.7999877929688,BarPresMb,TOWD
2021,002m,987.2000122070312,987.2189741058385,5.2273041635829465,35016,966.2000122070312,1003.7000122070312,BarPresMb,TOWD
2021,015m,987.2000122070312,987.2189741058385,5.2273041635829465,35016,966.2000122070312,1003.7000122070312,BarPresMb,TOWD
2022,002m,986.7000122070312,986.9082115589188,5.063480945622368,29483,967.9000244140625,1002.9000244140625,BarPresMb,TOWD
2022,015m,986.7000122070312,986.9082115589188,5.063480945622368,29483,967.9000244140625,1002.9000244140625,BarPresMb,TOWD
2017,010m,984.0999755859375,983.9313696001708,2.54891349114778,4418,973.2999877929688,990.2000122070312,BarPresMb,TOWF
2018,010m,983.2999877929688,983.3424076757047,2.8420824721800932,31663,970.2000122070312,992.2000122070312,BarPresMb,TOWF
2019,010m,983.0999755859375,983.0706087615803,2.6774749950147916,33420,971.2000122070312,993.5999755859375,BarPresMb,TOWF
2020,010m,984.5,984.3676244528809,2.968462047033205,33527,971.0999755859375,994.2999877929688,BarPresMb,TOWF
2021,010m,985.4000244140625,985.306240396716,2.533798957899653,33371,975.0,993.2999877929688,BarPresMb,TOWF
2022,010m,985.5,985.3863073746546,2.59874023702922,30370,975.7000122070312,992.9000244140625,BarPresMb,TOWF
2017,015m,983.8775024414062,983.8696464577787,5.645121944920134,34827,965.1508178710938,1006.1259765625,BarPresMb,TOWY
2018,015m,984.4192504882812,984.6049806819947,5.585402548976517,34919,965.1508178710938,1002.875,BarPresMb,TOWY
2019,015m,983.5726928710938,983.8718383712184,5.346446426561598,34932,965.2862548828125,1005.5841064453125,BarPresMb,TOWY
2020,015m,983.77587890625,984.2066573756821,5.552590739312747,35020,965.1508178710938,1002.875,BarPresMb,TOWY
2021,015m,984.012939453125,983.9975395491033,5.143522548122107,34920,965.1846923828125,1000.606201171875,BarPresMb,TOWY
2022,015m,983.8775024414062,983.9855846251544,5.225896589351119,35019,965.1508178710938,999.2515869140625,BarPresMb,TOWY
2017,015m,30.700000762939453,35.39191047745687,18.302697500654663,34897,4.0,103.69999694824219,Sigma,TOWA
2017,030m,21.100000381469727,25.797512682323816,17.15943781062386,34897,2.0,103.0,Sigma,TOWA
2018,015m,31.200000762939453,35.641529968871374,18.461243554716912,34746,4.300000190734863,103.80000305175781,Sigma,TOWA
2018,030m,21.5,26.4686635087504,17.41047822994753,34755,2.0,102.69999694824219,Sigma,TOWA
2019,015m,32.20000076293945,36.726852280863405,19.025251606932716,34552,4.099999904632568,103.5,Sigma,TOWA
2019,030m,22.200000762939453,27.184730504124154,17.86723650981901,34546,0.10000000149011612,103.5,Sigma,TOWA
2020,015m,31.399999618530273,35.99835660854123,18.568832087692655,34502,3.5999999046325684,103.4000015258789,Sigma,TOWA
2020,030m,21.399999618530273,26.304333469194518,17.33102062048353,34499,1.7999999523162842,103.69999694824219,Sigma,TOWA
2021,015m,32.099998474121094,36.517841178680136,18.825925463687486,34454,3.0999999046325684,103.69999694824219,Sigma,TOWA
2021,030m,22.100000381469727,27.00899669454207,17.772548323115057,34446,0.10000000149011612,103.4000015258789,Sigma,TOWA
2022,015m,31.700000762939453,36.3984490069548,18.94059752363619,34043,3.9000000953674316,103.5,Sigma,TOWA
2022,030m,22.200000762939453,26.919163935115268,17.588890753799383,33897,0.800000011920929,102.5999984741211,Sigma,TOWA
2017,015m,27.0,32.68817589712553,18.497820038334734,31199,0.10000000149011612,103.5,Sigma,TOWB
2017,030m,19.299999237060547,24.357040612612458,16.83346237374825,31716,0.10000000149011612,103.30000305175781,Sigma,TOWB
2018,015m,27.799999237060547,33.39947309344001,18.611607098211728,30366,0.10000000149011612,103.80000305175781,Sigma,TOWB
2018,030m,21.0,26.612371985733002,17.74771803168055,30367,0.6000000238418579,102.5999984741211,Sigma,TOWB
2019,015m,28.100000381469727,33.72877678061859,18.639107543137495,34851,0.10000000149011612,103.30000305175781,Sigma,TOWB
2019,030m,21.100000381469727,26.627550850500864,17.871064865939328,34910,0.4000000059604645,103.5,Sigma,TOWB
2020,015m,28.200000762939453,33.957072255758334,18.64835053001242,31970,4.099999904632568,103.5999984741211,Sigma,TOWB
2020,030m,21.100000381469727,26.5524007627729,17.66229948037968,31969,0.800000011920929,103.69999694824219,Sigma,TOWB
2021,015m,27.700000762939453,33.46738323198105,19.57007152922055,31493,0.10000000149011612,103.5,Sigma,TOWB
2021,030m,21.100000381469727,26.731994152740157,18.087959842907733,31487,0.4000000059604645,103.19999694824219,Sigma,TOWB
2022,015m,28.700000762939453,34.22842213813923,19.460204044683262,21244,4.800000190734863,103.30000305175781,Sigma,TOWB
2022,030m,22.100000381469727,27.32595548478338,17.941451023573972,23051,0.699999988079071,103.0999984741211,Sigma,TOWB
2017,015m,26.299999237060547,30.824175003318445,17.66700865781924,34879,0.10000000149011612,102.80000305175781,Sigma,TOWD
2017,035m,18.200000762939453,22.670555907329703,16.127075807937416,34934,0.10000000149011612,103.19999694824219,Sigma,TOWD
2017,060m,14.199999809265137,18.356400358080037,14.497199764877005,34959,0.10000000149011612,103.0999984741211,Sigma,TOWD
2018,015m,27.399999618530273,32.50078365524141,17.779161223083797,34964,2.0999999046325684,103.30000305175781,Sigma,TOWD
2018,035m,18.0,22.563538684481834,16.18619329021838,34900,0.10000000149011612,103.19999694824219,Sigma,TOWD
2018,060m,14.300000190734863,18.55500601575263,14.709138575515565,34918,0.10000000149011612,102.0,Sigma,TOWD
2019,015m,28.0,33.28724083890703,18.326934366238856,34728,2.0,103.5,Sigma,TOWD
2019,035m,18.0,22.344024566610937,16.175921937984167,34692,0.10000000149011612,103.19999694824219,Sigma,TOWD
2019,060m,14.399999618530273,18.942182075126215,15.246085300140374,34811,0.10000000149011612,103.0999984741211,Sigma,TOWD
2020,015m,27.399999618530273,32.65065426948104,18.164472921753305,34542,0.20000000298023224,103.19999694824219,Sigma,TOWD
2020,035m,18.0,22.467313443987106,16.211070051267043,34427,0.10000000149011612,103.19999694824219,Sigma,TOWD
2020,060m,14.100000381469727,18.41593813800866,14.680170681189006,34590,0.10000000149011612,102.19999694824219,Sigma,TOWD
2021,015m,27.799999237060547,33.04401444738356,18.359736875823398,34859,3.700000047683716,103.0999984741211,Sigma,TOWD
2021,035m,17.899999618530273,22.55746921265706,16.5449277458229,34756,0.10000000149011612,103.4000015258789,Sigma,TOWD
2021,060m,14.199999809265137,18.746568598427192,15.0354815002129,34942,0.10000000149011612,102.4000015258789,Sigma,TOWD
2022,015m,27.5,32.75062649759354,18.41163585871457,29210,0.6000000238418579,103.69999694824219,Sigma,TOWD
2022,035m,18.100000381469727,22.205023802619152,15.987753648197634,30674,0.10000000149011612,103.0999984741211,Sigma,TOWD
2022,060m,14.600000381469727,19.2769465079646,15.556848030752239,34151,0.10000000149011612,102.5999984741211,Sigma,TOWD
2017,010m,15.5,20.025361206075605,13.937085683484684,6506,0.10000000149011612,100.30000305175781,Sigma,TOWF
2018,010m,17.0,22.799843231911826,16.290307507470633,33170,0.10000000149011612,103.0999984741211,Sigma,TOWF
2019,010m,19.399999618530273,25.162762820744607,16.868767189096786,34863,0.699999988079071,102.9000015258789,Sigma,TOWF
2020,010m,18.899999618530273,24.768470779323163,16.79208946788988,34828,2.700000047683716,103.4000015258789,Sigma,TOWF
2021,010m,19.200000762939453,25.103843728751276,16.90742655067383,34966,2.799999952316284,103.5,Sigma,TOWF
2022,010m,18.100000381469727,23.70255324257877,16.409012443569836,31411,0.30000001192092896,103.0,Sigma,TOWF
2017,025m,12.800000190734863,16.625909222244296,13.18041720868157,35030,1.2000000476837158,103.19999694824219,Sigma,TOWS
2018,025m,12.699999809265137,17.041571943169693,13.756950533682245,35014,1.100000023841858,103.0,Sigma,TOWS
2019,025m,12.699999809265137,17.13523708804074,14.025377600398485,34966,1.2000000476837158,102.69999694824219,Sigma,TOWS
2020,025m,12.699999809265137,16.921526137308454,13.738079240147178,35069,0.10000000149011612,101.9000015258789,Sigma,TOWS
2021,025m,13.0,17.286135185426055,13.949799741581062,34959,1.2999999523162842,103.5999984741211,Sigma,TOWS
2022,025m,12.699999809265137,16.717090078138884,13.405370706580863,34915,0.10000000149011612,101.30000305175781,Sigma,TOWS
2017,015m,17.899999618530273,23.959410690283423,16.18725083012604,35024,0.20000000298023224,103.0999984741211,Sigma,TOWY
2017,033m,15.600000381469727,21.617290007687238,15.992626351870125,35026,0.699999988079071,103.0999984741211,Sigma,TOWY
2018,015m,18.100000381469727,24.379597377352873,16.414906576065967,35020,0.20000000298023224,103.30000305175781,Sigma,TOWY
2018,033m,15.800000190734863,21.727543468534577,15.956490581163518,35021,0.10000000149011612,102.9000015258789,Sigma,TOWY
2019,015m,18.0,24.06032277611829,16.460196650019356,34947,0.10000000149011612,102.80000305175781,Sigma,TOWY
2019,033m,15.800000190734863,21.754328886940154,16.07434216560924,35009,0.10000000149011612,102.4000015258789,Sigma,TOWY
2020,015m,17.299999237060547,23.301959052354732,16.174871586228388,35068,0.10000000149011612,103.69999694824219,Sigma,TOWY
2020,033m,15.100000381469727,20.94672806511558,15.606788405498703,35071,0.10000000149011612,102.5999984741211,Sigma,TOWY
2021,015m,17.899999618530273,24.01706346544825,16.553077802431428,34946,0.10000000149011612,102.5,Sigma,TOWY
2021,033m,15.399999618530273,21.311773464222266,15.787700895302507,34943,0.10000000149011612,102.9000015258789,Sigma,TOWY
2022,015m,17.600000381469727,23.48130328704267,16.117925432648,34958,0.10000000149011612,103.9000015258789,Sigma,TOWY
2022,033m,15.399999618530273,21.2501559674365,15.922018728692178,34943,0.10000000149011612,102.0,Sigma,TOWY
2017,015m,16.799999237060547,16.507441905752945,6.631645788696582,34897,1.600000023841858,41.099998474121094,SigPhi,TOWA
2017,030m,13.800000190734863,14.062309082805978,7.2485709342478,34897,1.2999999523162842,45.0,SigPhi,TOWA
2018,015m,17.0,16.733878211910874,6.641376001899601,34748,0.8999999761581421,42.79999923706055,SigPhi,TOWA
2018,030m,13.899999618530273,14.247348731646113,7.19777802678741,34757,0.4000000059604645,44.29999923706055,SigPhi,TOWA
2019,015m,16.700000762939453,16.545441391123013,6.909445567336385,34550,0.8999999761581421,41.400001525878906,SigPhi,TOWA
2019,030m,13.899999618530273,14.332253677639159,7.477187211980415,34548,0.20000000298023224,44.70000076293945,SigPhi,TOWA
2020,015m,16.799999237060547,16.58021389078906,6.730403408310569,34504,2.0,43.0,SigPhi,TOWA
2020,030m,13.800000190734863,14.167137143245961,7.260641872024506,34504,1.2999999523162842,43.400001525878906,SigPhi,TOWA
2021,015m,16.799999237060547,16.80273980623474,6.832437342207087,34455,1.2999999523162842,43.900001525878906,SigPhi,TOWA
2021,030m,14.100000381469727,14.540056323860805,7.477324279934115,34444,0.699999988079071,45.79999923706055,SigPhi,TOWA
2022,015m,16.899999618530273,16.825733909620514,6.685213616782721,34064,1.5,46.0,SigPhi,TOWA
2022,030m,14.399999618530273,14.642352942787808,7.252866721911499,33915,0.20000000298023224,45.099998474121094,SigPhi,TOWA
2017,015m,14.399999618530273,15.014594638256513,6.275582083271962,14752,0.20000000298023224,40.0,SigPhi,TOWB
2017,030m,10.699999809265137,12.077512637836175,7.007008600803165,9890,0.10000000149011612,44.400001525878906,SigPhi,TOWB
2018,015m,14.5,15.01222628700409,5.913637300788792,30369,0.10000000149011612,42.099998474121094,SigPhi,TOWB
2018,030m,12.199999809265137,13.342520488105523,6.746072802318741,30383,0.10000000149011612,45.29999923706055,SigPhi,TOWB
2019,015m,14.399999618530273,14.768710722180705,6.0370923159732754,34849,1.0,40.5,SigPhi,TOWB
2019,030m,12.5,13.644830952407942,7.03141395485867,34842,0.10000000149011612,43.099998474121094,SigPhi,TOWB
2020,015m,14.699999809265137,14.887109387767017,5.790640741661752,31969,0.5,40.5,SigPhi,TOWB
2020,030m,12.600000381469727,13.63027118633174,6.688973372046415,31971,0.10000000149011612,46.400001525878906,SigPhi,TOWB
2021,015m,14.100000381469727,14.61165613414815,5.95088251560306,31477,0.30000001192092896,42.29999923706055,SigPhi,TOWB
2021,030m,12.699999809265137,13.866607388545441,7.066743896599031,31489,0.10000000149011612,45.599998474121094,SigPhi,TOWB
2022,015m,14.800000190734863,15.122007911579404,5.866389561456955,23019,0.699999988079071,40.29999923706055,SigPhi,TOWB
2022,030m,13.5,14.368387911728574,6.812426146048952,23026,0.10000000149011612,42.29999923706055,SigPhi,TOWB
2017,015m,14.800000190734863,14.733468553970278,6.787175257869443,35006,0.5,43.0,SigPhi,TOWD
2017,060m,9.199999809265137,10.964607739706025,7.426024724491318,35002,0.6000000238418579,47.599998474121094,SigPhi,TOWD
2018,015m,15.0,15.015995424205794,6.773213433020256,34985,0.10000000149011612,45.70000076293945,SigPhi,TOWD
2018,060m,9.199999809265137,11.066872449147295,7.426265981647825,34989,0.800000011920929,49.5,SigPhi,TOWD
2019,015m,15.100000381469727,14.997121294356605,6.968344621487492,34842,1.0,42.20000076293945,SigPhi,TOWD
2019,060m,9.199999809265137,11.210844761966504,7.740451412102117,34791,0.20000000298023224,46.20000076293945,SigPhi,TOWD
2020,015m,14.800000190734863,14.791479844350707,6.855149731084109,34659,0.30000001192092896,44.599998474121094,SigPhi,TOWD
2020,060m,9.100000381469727,10.897229385400161,7.433369946392107,34505,0.6000000238418579,48.70000076293945,SigPhi,TOWD
2021,015m,14.800000190734863,14.868930599404386,7.026232585531035,34954,0.20000000298023224,42.900001525878906,SigPhi,TOWD
2021,060m,9.100000381469727,11.155906457815028,7.705923751454886,34894,0.10000000149011612,48.900001525878906,SigPhi,TOWD
2022,015m,14.600000381469727,14.749596649390131,6.957490774917547,29379,0.10000000149011612,49.900001525878906,SigPhi,TOWD
2022,060m,9.199999809265137,11.086965951736527,7.79760397290805,29047,0.10000000149011612,56.400001525878906,SigPhi,TOWD
2017,010m,9.300000190734863,10.486770801039535,5.218834636098379,6274,1.100000023841858,34.5,SigPhi,TOWF
2018,010m,10.399999618530273,11.986266354996493,6.01047624403544,33174,1.2000000476837158,37.5,SigPhi,TOWF
2019,010m,11.699999809265137,13.551385384995,6.9849489495870865,34864,1.600000023841858,41.20000076293945,SigPhi,TOWF
2020,010m,11.600000381469727,13.419975302865664,6.8397933192922995,34818,1.600000023841858,40.099998474121094,SigPhi,TOWF
2021,010m,11.800000190734863,13.679990850190402,7.041938875891015,34964,0.800000011920929,41.099998474121094,SigPhi,TOWF
2022,010m,11.199999809265137,12.644030678690099,6.310513853996374,34292,1.2999999523162842,38.599998474121094,SigPhi,TOWF
2017,025m,7.800000190734863,8.626472942143183,4.9615333721072234,35032,0.5,30.700000762939453,SigPhi,TOWS
2018,025m,7.699999809265137,8.615221613925737,4.886629805588633,35016,0.6000000238418579,29.399999618530273,SigPhi,TOWS
2019,025m,7.699999809265137,8.622265437964924,5.083081101511791,34969,0.5,30.100000381469727,SigPhi,TOWS
2020,025m,7.699999809265137,8.613545265044813,4.960776401803674,35075,0.5,30.799999237060547,SigPhi,TOWS
2021,025m,7.800000190734863,8.771367708748217,5.110002195279275,34971,0.6000000238418579,31.299999237060547,SigPhi,TOWS
2022,025m,7.800000190734863,8.65139625013583,4.9721941506073195,34915,0.5,29.600000381469727,SigPhi,TOWS
